J1,P1F,V1F,P1,T1
67.11831776654527,323.0765273736403,194.27813183483522,1,5.9500017166137695
67.1248504290695,322.7322110057682,194.03881990115224,1,5.980144500732422
67.1240551257753,322.77412897422187,193.78312658204777,1,6.009974479675293
67.1302096376321,322.44974375445895,193.5590892617256,1,6.03801155090332
67.1363294341125,322.1271882744499,193.33676135374844,1,6.0657830238342285
67.14241475131668,321.80645009008344,193.11607332269887,1,6.093301296234131
67.14846560919511,321.4875281498364,192.8969672223957,1,6.120575428009033
67.1544822608156,321.17040911528727,192.6794140797483,1,6.147615432739258
67.16046472082954,320.8550922142076,192.46336174319367,1,6.174428939819336
67.16641344030499,320.5415536722014,192.24878123964118,1,6.201023578643799
67.17232836708635,320.22979623822386,192.03562041752775,1,6.2274065017700195
67.17232836708635,320.22979623822386,192.03562041752775,1,6.2274065017700195
67.17820988848143,319.91979949848724,191.82386189299905,1,6.25358247756958
67.1840580913157,319.6115588766875,191.61347669296447,1,6.279558181762695
67.18987301298844,319.3050724016267,191.40442425509718,1,6.305338382720947
67.37240269762822,309.6844991956988,191.18859790864917,1,6.33092737197876
67.38510243994989,309.0151351909176,190.72046809469612,1,6.3907246589660645
67.3977425026013,308.3489167163417,190.25546737452714,1,6.449952602386475
67.41032256294629,307.68586077712405,189.79353780196107,1,6.5086259841918945
67.41032256294629,307.68586077712405,189.79353780196107,1,6.5086259841918945
67.42284271269571,307.0259625394695,189.33462722543482,1,6.5667572021484375
67.43530338106594,306.3691993807138,188.87868349338532,1,6.62436056137085
67.44770401648468,305.7156003725226,188.42567183810388,1,6.6814470291137695
67.46004505533006,305.065142514758,187.97554010802742,1,6.738028526306152
67.47232653140422,304.4178240258146,187.52824194621098,1,6.794116020202637
67.48454851278846,303.7736413173389,187.08373679032775,1,6.849719524383545
67.49671100366908,303.1325941686827,186.64199566728712,1,6.904849529266357
67.50881439906723,302.49466175950795,186.2029548362898,1,6.959514617919922
67.63458977135011,295.86543222383955,185.37008857947512,1,7.013724327087402
57.853227693981474,0.0,-10.748726879228343,0,7.088000297546387
57.76540906682877,0.0,-10.632188416934696,0,6.996382236480713
57.677611066126005,0.0,-10.523481381028432,0,6.905056476593018
57.58983504739378,0.0,-10.4220465908611,0,6.814003944396973
57.50208268578504,0.0,-10.327356736183901,0,6.72320556640625
57.414354508258874,0.0,-10.23895404216546,0,6.6326446533203125
57.32665108346885,0.0,-10.156380733974402,0,6.542304992675781
57.23897241716072,0.0,-10.079242777578656,0,6.45217227935791
57.15131858775996,0.0,-10.007157728182392,0,6.362232208251953
57.063688962110085,0.0,-9.939792395243785,0,6.272472381591797
56.97608341723145,0.0,-9.876807793602893,0,6.1828813552856445
56.76676060786719,0.0,-11.113089569221302,0,6.093447685241699
56.668535644156584,0.0,-11.05097705760727,0,5.99306583404541
67.33772283260063,311.51236725413503,194.38691420077703,1,5.892839431762695
67.35290073972894,310.71238687325274,193.8227096184164,1,5.966672897338867
67.36801414599668,309.91580613255456,193.2620455477263,1,6.039792060852051
67.38306331354782,309.1226112152467,192.7048930156161,1,6.112213134765625
67.39804761741243,308.33283506155425,192.15120566514088,1,6.183952331542969
67.41296685280679,307.5464884649937,191.60093713935566,1,6.2550249099731445
67.42782100812546,306.7635720372499,191.05402949207928,1,6.325445175170898
67.44260996563006,305.98409198394677,190.51045954483925,1,6.395226955413818
67.45733375179202,305.20804690985835,189.97018094069062,1,6.464383125305176
67.47199222054343,304.43544451377073,189.4331299388341,1,6.532926082611084
67.54752838413856,300.45416775324844,188.62366234998262,1,6.600868225097656
67.56415490318527,299.5778355338384,188.01406272928034,1,6.678843021392822
67.58071173545538,298.705176288153,187.4078587547956,1,6.756143569946289
67.59719908368913,297.8361793303839,186.80504463191028,1,6.832781791687012
67.61361677801247,296.9708536140666,186.20557400367943,1,6.908768653869629
67.62996488536024,296.10919561127156,185.60941789701246,1,6.984114170074463
67.64624318600609,295.2512169030922,185.01653574958254,1,7.058828830718994
57.89530314322468,0.0,-11.023461313470762,0,7.132922172546387
57.80830224715469,0.0,-10.881061470513487,0,7.041245460510254
57.721313045578945,0.0,-10.748469018722062,0,6.94992733001709
57.63433901542235,0.0,-10.624953836213535,0,6.858942985534668
57.54738338423817,0.0,-10.5098466445952,0,6.768268585205078
57.542036170704456,0.0,-9.495406029031983,0,6.677883148193359
57.46298726152966,0.0,-9.394171153189745,0,6.595841407775879
57.38396168818792,0.0,-9.300304134285398,0,6.5140533447265625
57.30496008080163,0.0,-9.213245791670488,0,6.432500839233398
57.22598301397085,0.0,-9.132468815096217,0,6.351166248321533
57.14703055028003,0.0,-9.057492251258736,0,6.270033836364746
57.06810240993955,0.0,-8.987895990344441,0,6.189088821411133
56.989198290999404,0.0,-8.923259922539728,0,6.108318328857422
56.91031766660288,0.0,-8.86322478152124,0,6.027709007263184
56.831459931198935,0.0,-8.807454479438093,0,5.947249889373779
67.43584214298555,306.3408029119507,194.0333439870301,1,5.86693000793457
67.45448212985607,305.35834705224056,193.34204604547267,1,5.95818567276001
67.38096214810483,309.2333571248887,193.15427723995526,1,6.048619270324707
67.39643413521522,308.4178767008112,192.58323500821461,1,6.122788429260254
67.41183988798831,307.6058872830983,192.01563477963646,1,6.196281433105469
67.42717948036595,306.79738497450506,191.4514186080396,1,6.269111156463623
67.44245280637497,305.9923753605458,190.89055172571534,1,6.341291904449463
67.45765979729161,305.19086206344053,190.33299357033684,1,6.412835597991943
67.47280046457142,304.3928444793995,189.7787093741954,1,6.483754634857178
67.48787491907584,303.59831676526164,189.22764698572792,1,6.554060459136963
67.5028830966651,302.80728230163317,188.6797716372257,1,6.6237640380859375
67.51782485060474,302.0197488224367,188.1350543555982,1,6.692875862121582
67.53270028742256,301.23571071291764,187.59346037313662,1,6.761406421661377
67.54750952512046,300.45516175356516,187.05494333289607,1,6.829365253448486
67.63059269194103,296.0761058747625,186.20163366335873,1,6.896761894226074
67.64763477010301,295.17787082405306,185.579755246863,1,6.975554943084717
67.6646057507007,294.28338310530927,184.9612492981123,1,7.053689479827881
57.93079118549207,0.0,-10.687292337934196,0,7.1311750411987305
57.84752292863781,0.0,-10.535925323438278,0,7.043091773986816
57.764261472944575,0.0,-10.395440601769224,0,6.955389499664307
57.681011557930226,0.0,-10.265000850608885,0,6.868041038513184
57.597777600800576,0.0,-10.143818001893123,0,6.781020641326904
57.514562520843455,0.0,-10.031190906829579,0,6.694304466247559
57.43136864675092,0.0,-9.926467670879902,0,6.607871055603027
57.348197714285426,0.0,-9.829057242995987,0,6.521700859069824
57.26505036132777,0.0,-9.738420723692798,0,6.435774326324463
57.165532027800445,0.0,-9.839612139899145,0,6.3500752449035645
57.08086839163879,0.0,-9.760590932614832,0,6.262968063354492
56.996229340491645,0.0,-9.686921055163111,0,6.176058769226074
56.91161486989164,0.0,-9.618214268130032,0,6.089333534240723
56.82702446674637,0.0,-9.554128689046593,0,6.002780437469482
56.74245746636872,0.0,-9.494339819298148,0,5.916387557983398
67.39661173729132,308.4085158465584,194.5070771967039,1,5.830143928527832
67.4142787763916,307.4773410443256,193.85174644980907,1,5.91652774810791
67.43187681474383,306.5498030573808,193.20010687465583,1,6.00212287902832
67.44940576949908,305.6259062524359,192.5521352927717,1,6.086944103240967
67.46686521887084,304.7056728605491,191.90778534721176,1,6.171005725860596
67.48425507796183,303.7891073563911,191.26702806488538,1,6.254322052001953
67.39117806347822,308.6949079301213,191.11768337211288,1,6.336905002593994
67.40464345253025,307.9851890623274,190.62622442561405,1,6.399504661560059
67.41804584794602,307.27879039360397,190.13778447515506,1,6.461566925048828
67.43138601682824,306.5756714923459,189.65225921760975,1,6.523102283477783
67.44466404537934,305.875827815093,189.1696370637419,1,6.584121227264404
67.45788018684668,305.17924601396123,188.68986586198844,1,6.644632816314697
67.47103437145566,304.48592976655283,188.21290505002253,1,6.70464563369751
67.48412675805528,303.79587070043124,187.73872565475358,1,6.764168739318848
67.49715755285231,303.1090579470774,187.267298703091,1,6.823210716247559
67.51012692237607,302.4254827292457,186.79858363270796,1,6.881778717041016
67.52303464457984,301.74515675033496,186.33255726513198,1,6.939881324768066
67.53588127848474,301.0680505460716,185.86917903803624,1,6.997524738311768
67.60855198391174,297.2378031927897,185.20960083606042,1,7.05471658706665
57.80893304316947,0.0,-11.71180979440578,0,7.122392654418945
57.71485576055152,0.0,-11.581306302446137,0,7.023769378662109
57.62079612145088,0.0,-11.459126779413964,0,6.925474643707275
57.526755642589464,0.0,-11.344717839278928,0,6.827486991882324
57.43273661566792,0.0,-11.237537685246934,0,6.729786396026611
57.338740241844754,0.0,-11.13711405594131,0,6.632354736328125
57.24476782673037,0.0,-11.042986279221623,0,6.53517484664917
57.150819867891705,0.0,-10.954740039892386,0,6.438230991363525
57.0568966720946,0.0,-10.871989995848708,0,6.341507911682129
56.96299863254115,0.0,-10.794376880767231,0,6.244992256164551
56.86912546627545,0.0,-10.721550120251777,0,6.148670673370361
56.74995456719547,0.0,-10.91592479042447,0,6.052530765533447
56.65395284388325,0.0,-10.850610752299872,0,5.954300880432129
67.34101794749729,311.3386919741506,194.62469635527668,1,5.856233596801758
67.35663371777505,310.51563318554633,194.04503173177545,1,5.932194709777832
67.37218415268781,309.69601802126556,193.4689250037991,1,6.007435321807861
67.38766891169028,308.8798644303929,192.89633560902075,1,6.081971168518066
67.40308807751225,308.06716805249994,192.32721139587738,1,6.155817985534668
67.41844113889677,307.25795583435433,191.76151180204215,1,6.228989601135254
67.43372818242536,306.45222321251117,191.19920785442446,1,6.301499843597412
67.44894906561466,305.64997769682805,190.64024740146124,1,6.3733625411987305
67.46410374474856,304.8512215914421,190.08459567544378,1,6.444590091705322
67.47919228266836,304.05595158418663,189.5321947301909,1,6.515193939208984
67.58951102315339,298.24139314172584,188.49540427254396,1,6.585186958312988
67.6076828413589,297.28361299941076,187.8285480302111,1,6.670907020568848
67.62578240937233,296.3296409404955,187.1652496834031,1,6.755894184112549
67.64380978219562,295.37947406599983,186.50547446441124,1,6.840160846710205
67.66176530985314,294.4330939272229,185.84917601629058,1,6.9237165451049805
67.67964853269508,293.4905247508815,185.19633695518678,1,7.006572723388672
57.935453765314726,0.0,-10.209604301394393,0,7.088739395141602
57.85694291719396,0.0,-10.049423672739977,0,7.005354404449463
57.77843318897481,0.0,-9.901434920607244,0,6.922372817993164
57.69993097841872,0.0,-9.764626884134486,0,6.83976411819458
57.62144187369685,0.0,-9.638075321731776,0,6.757500171661377
57.54296972590549,0.0,-9.520945808390024,0,6.675553798675537
57.57732225656728,0.0,-8.007939147205434,0,6.593902111053467
57.51111825394812,0.0,-7.904505213787161,0,6.525062084197998
57.444936655710386,0.0,-7.809844332200555,0,6.45648193359375
57.378778528696074,0.0,-7.723177126308656,0,6.388138771057129
57.31264450179239,0.0,-7.6437937553919255,0,6.32001256942749
57.246534767374165,0.0,-7.571039427602955,0,6.2520856857299805
57.18044901564908,0.0,-7.504352064984232,0,6.184340476989746
57.114386726465845,0.0,-7.44319856266884,0,6.116761684417725
57.04834721319201,0.0,-7.387097967352929,0,6.0493364334106445
56.98232971139214,0.0,-7.335615682677599,0,5.982050895690918
67.51764850364472,302.02904352341443,193.17139454187782,1,5.914893627166748
67.5384974258424,300.9301615379266,192.39893138433217,1,6.017222881317139
67.47097139052558,304.4892492959196,192.22205646087787,1,6.118659973144531
67.48889121659015,303.544750877309,191.56087314968318,1,6.204933166503906
67.50674042424647,302.60397453583727,190.90333465328513,1,6.2904462814331055
67.52451914327142,301.666913431367,190.2493714362663,1,6.3752121925354
67.54222723988961,300.73357461478287,189.59897190939046,1,6.4592437744140625
67.54222723988961,300.73357461478287,189.59897190939046,1,6.4592437744140625
67.55986439834177,299.8039747287795,188.9520781264764,1,6.542552471160889
67.5774307910192,298.87810468714275,188.30866111443356,1,6.625150203704834
67.59492601484845,297.9559857346246,187.66870348940756,1,6.707047939300537
67.61235031121942,297.0376051483145,187.03217627830782,1,6.788256645202637
67.62970329952809,296.1229829886662,186.3990389188075,1,6.8687872886657715
67.62970329952809,296.1229829886662,186.3990389188075,1,6.8687872886657715
67.64698526128748,295.2121044180028,185.76925664319788,1,6.9486494064331055
67.66419586575577,294.3049868686993,185.1428062730065,1,7.027852535247803
57.90673731406143,0.0,-10.762697703512458,0,7.1064066886901855
57.823920313891975,0.0,-10.601731904102962,0,7.0184645652771
57.74110440312656,0.0,-10.452485719838478,0,6.9309282302856445
57.658296005841244,0.0,-10.314011730656603,0,6.843768119812012
57.57550020771807,0.0,-10.18546681962107,0,6.756956100463867
57.49272082187061,0.0,-10.066080302522096,0,6.670467376708984
57.409960995082635,0.0,-9.955148133258263,0,6.5842790603637695
57.32722250701939,0.0,-9.852035801145576,0,6.498368740081787
57.24450721723042,0.0,-9.756149357826871,0,6.412716865539551
57.16181583785642,0.0,-9.666952801126172,0,6.327305793762207
57.079148981277505,0.0,-9.583953588503391,0,6.242117881774902
56.99650677938398,0.0,-9.506702637054332,0,6.157137393951416
56.977730269982466,0.0,-8.665619611747388,0,6.072350978851318
56.90152749337785,0.0,-8.602435095781402,0,5.994378089904785
67.46073974291562,305.0285276880504,193.56305278051877,1,5.916562557220459
67.47981604642801,304.02307493223367,192.8564106901831,1,6.009757995605469
67.49882142218283,303.02136055839793,192.15351771777023,1,6.10212516784668
67.51775562429133,302.02339752657525,191.45434489018953,1,6.1936774253845215
67.53661800604712,301.02921992265357,190.75887482358667,1,6.284428119659424
67.55540863413792,300.0388242317298,190.0670669556348,1,6.374391078948975
67.57412754640585,299.0522084592645,189.37889231324334,1,6.463578701019287
67.59277430532077,298.06939566610953,188.69431612870358,1,6.552002429962158
67.61134869411511,297.0903972774156,188.01332101816115,1,6.639674186706543
67.62985083460411,296.1152068726764,187.33584903543488,1,6.7266058921813965
67.85308419569814,284.34926920259926,185.07153826476497,1,6.812807559967041
67.87778743542265,283.0472381019484,184.16327243699016,1,6.930659294128418
67.90241529230454,281.7491801969827,183.25879049484683,1,7.047545433044434
58.290003269602785,0.0,-7.1611194499610065,0,7.163476467132568
58.250197471033644,0.0,-6.77320743193377,0,7.115406513214111
58.21011892987288,0.0,-6.429444609352686,0,7.068424224853516
58.16987300077054,0.0,-6.125073600742326,0,7.022363185882568
58.129472987322394,0.0,-5.861690823394383,0,6.977088928222656
58.08895213484953,0.0,-5.6366104718108545,0,6.9324846267700195
58.08895213484953,0.0,-5.6366104718108545,0,6.9324846267700195
58.04836657891689,0.0,-5.443174529773387,0,6.888452053070068
58.007751144045514,0.0,-5.276289527955669,0,6.844909191131592
57.9671280967785,0.0,-5.1318905417474525,0,6.801788330078125
57.507331967090884,0.0,-10.71765903418509,0,6.759030818939209
57.41710020889611,0.0,-10.622502712749338,0,6.6656646728515625
57.326892745442336,0.0,-10.533506070373733,0,6.572536468505859
57.236710100619526,0.0,-10.45025479186279,0,6.479630947113037
57.146552234511645,0.0,-10.37234904856632,0,6.386934280395508
57.056419142125215,0.0,-10.299435368779086,0,6.294432640075684
56.96631056382845,0.0,-10.231180561959263,0,6.202113151550293
56.87622625636747,0.0,-10.167263026801265,0,6.109964370727539
56.78616532076907,0.0,-10.107413313562574,0,6.017974853515625
56.696127324819024,0.0,-10.051347485955375,0,5.926135540008545
67.3685487502071,309.88762880373974,194.63009114474517,1,5.834435939788818
67.38523535737653,309.0081295258614,194.01007859528363,1,5.916020393371582
67.61335264417794,296.98477528875907,191.9152430207305,1,5.99683952331543
67.63648606195723,295.7654846309781,191.05827694716027,1,6.110678195953369
67.65954595948962,294.55006899724515,190.20519326772956,1,6.223546981811523
67.68253215882234,293.3385377668979,189.35595721472964,1,6.3354597091674805
67.70544426517718,292.130911747472,188.51055140430617,1,6.446427822113037
67.7282817719139,290.92721764240025,187.66898163107726,1,6.556464195251465
67.7510445473878,289.72746239026634,186.83120153809796,1,6.6655802726745605
67.77373228146621,288.5316623372034,185.99720533075015,1,6.773787975311279
67.79634470356132,287.3398317450516,185.16696403594324,1,6.88109827041626
67.8188815851116,286.15198266058366,184.34046026982287,1,6.987522125244141
67.8413425515294,284.9681348271493,183.5176824431528,1,7.093070030212402
58.24872262023883,0.0,-8.164162051684798,0,7.197753429412842
58.07853156247839,0.0,-9.297858805439319,0,7.138453483581543
58.01075522216215,0.0,-9.099141068986683,0,7.065210819244385
57.942947886708104,0.0,-8.918044766232924,0,6.992471218109131
57.87512518858684,0.0,-8.75280253865185,0,6.920188903808594
57.80729885472998,0.0,-8.60187881244201,0,6.848323822021484
57.739477607071514,0.0,-8.463908955036459,0,6.776839256286621
57.67166809896858,0.0,-8.337681891248394,0,6.70570182800293
57.603874903733264,0.0,-8.222105335562446,0,6.634881973266602
57.53610135558321,0.0,-8.116231867916213,0,6.564352512359619
57.46834969601092,0.0,-8.019177809046596,0,6.494088649749756
57.40062133372979,0.0,-7.930166680125694,0,6.424067974090576
57.33291705300229,0.0,-7.848494435052089,0,6.3542704582214355
57.33291705300229,0.0,-7.848494435052089,0,6.3542704582214355
57.24377455895719,0.0,-8.063376258746757,0,6.284677028656006
57.173694015009886,0.0,-7.993249790274604,0,6.212758541107178
57.1036372885583,0.0,-7.9286658740329585,0,6.141015529632568
57.03360384765915,0.0,-7.869175427117625,0,6.06943416595459
56.9635930387568,0.0,-7.814358339715,0,5.9980010986328125
67.49768371027979,303.0813258219777,193.24540340448948,1,5.926705360412598
67.51782955636773,302.01950079627267,192.49891751996984,1,6.025404453277588
67.5379033369157,300.96147412152885,191.75622711031792,1,6.123236179351807
67.55790490757568,299.9072534058814,191.01732638091562,1,6.220212936401367
67.57783383879523,298.8568612897073,190.28218635867233,1,6.316348552703857
67.5976898431141,297.810312924141,189.55076648126123,1,6.411655902862549
67.61747295188418,296.76760665672464,188.82304936482797,1,6.506147861480713
67.40675847882429,307.87371259024474,189.152844260434,1,6.599835395812988
67.41846649092875,307.2566196074278,188.73197535185682,1,6.652430057525635
67.43011760462673,306.6425255630364,188.31347064747206,1,6.7046284675598145
67.43011760462673,306.6425255630364,188.31347064747206,1,6.7046284675598145
67.44171175765962,306.03143373852726,187.89730696880724,1,6.756436824798584
67.45324944083104,305.42331826516346,187.48344375353554,1,6.807860374450684
67.46473043028618,304.81819094164007,187.07188100165695,1,6.8589043617248535
67.47615506675353,304.21603380921425,186.66258394546276,1,6.909573078155518
67.4875236418293,303.61683149875597,186.2555352010986,1,6.959872245788574
67.49883603213149,303.02059051334567,185.85071738471015,1,7.009806156158447
57.50291092484638,0.0,-13.836673080049877,0,7.0593791007995605
57.38923082750055,0.0,-13.719856476086534,0,6.940962791442871
57.275572476204836,0.0,-13.609324135472889,0,6.822839260101318
56.61792600594382,0.0,-17.636789436892286,0,6.70499324798584
56.468851585595296,0.0,-17.53733061150342,0,6.550899028778076
56.31980432628701,0.0,-17.442067089632474,0,6.397054195404053
56.17078312971369,0.0,-17.35080185426341,0,6.243448257446289
56.021787974973016,0.0,-17.263369758779845,0,6.0900702476501465
55.87281890357895,0.0,-17.17959986194728,0,5.936911582946777
67.0642297600301,325.9273383377237,195.53446878376235,1,5.783962249755859
67.07015930654102,325.61481034317393,195.31225676814756,1,5.812469959259033
67.07605940245112,325.303834598395,195.09232783207153,1,5.840538024902344
67.0819286878176,324.99448278175174,194.87457767240812,1,5.86820650100708
67.0877663125365,324.6867996995849,194.65891936988555,1,5.8955078125
67.09357172299366,324.3808145311786,194.44523123752333,1,5.9224700927734375
67.35501943034961,310.60071726588257,193.9376632526546,1,5.949117183685303
67.370376465906,309.79129558147145,193.36878820809034,1,6.0233330726623535
67.38566824898516,308.98531315262636,192.8034015236335,1,6.096851825714111
67.40089459802867,308.18277954873037,192.24148002081165,1,6.169689178466797
67.41605553780538,307.38369346429226,191.68296575344357,1,6.241859436035156
67.43115054198515,306.5880826405407,191.1278065699662,1,6.313376426696777
67.44618000488738,305.79592629412525,190.57598508652518,1,6.38425350189209
67.46114353517926,305.0072450509819,190.0274375623212,1,6.454503059387207
67.47604127116504,304.2220316215252,189.4821350242637,1,6.524137496948242
67.49087315081019,303.4402892754004,188.9400311154077,1,6.593167781829834
67.50563922553856,302.66201530221826,188.4010968626626,1,6.661605358123779
67.5203392178473,301.88722432829024,187.8652974983197,1,6.729461193084717
67.55886735329082,299.8565258791372,187.2340260058536,1,6.7967448234558105
67.5742750890105,299.0444319464629,186.67264340251677,1,6.867703914642334
67.58961495658015,298.2359151333524,186.11443045529086,1,6.9380693435668945
67.58961495658015,298.2359151333524,186.11443045529086,1,6.9380693435668945
67.60488727495921,297.4309586284429,185.55934660184903,1,7.007850170135498
0.0,0.0,0.0,1,0.0
69.21785400515299,212.41648803874583,232.2842845694595,1,3.1915781497955322
59.304900302683514,0.0,127.56021998939104,0,3.3316550254821777
59.3568370492901,0.0,127.26129012719412,0,3.384481430053711
59.41312249695622,0.0,126.92667410931335,0,3.4401466846466064
59.47895808395219,0.0,126.51651075771042,0,3.499077558517456
59.54657262165881,0.0,126.08813781866957,0,3.5626344680786133
59.606554510431735,0.0,125.71323471831874,0,3.6303298473358154
59.66473146294119,0.0,125.34933270046622,0,3.700087785720825
59.72202523924157,0.0,124.98990123049225,0,3.771296739578247
